Browse Link,Display ID,Ordering ID,Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Full Partial Scene,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Sun Elevation L1,Sun Azimuth L1,Data Type L2,Sensor Identifier,Satellite,Ephemeris Type,Product Map Projection L2,UTM Zone,Datum,Ellipsoid,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_033033_19830204_20200918_02_T1,LT04_L2SP_033033_19830204_20200918_02_T1,LT40330331983035XXX03,LT04_L2SP_033033_19830204_20200918_02_T1,LT04_L1TP_033033_19830204_20200918_02_T1,LT40330331983035XXX03,1983-02-04,T1,2,NA,33,33,FULL,2020-09-18,2020-09-18,1983-02-04T17:06:45Z,1983-02-04T17:07:12Z,XXX,DAY,84,84,65,5,5.53,3.3819999999999997,4.375,NONE,NA,9,N,LPGS_15.3.1c,27.48394968,145.58561075,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,38.90662,-104.73602,39.84406,-105.55276,39.535340000000005,-103.43346,38.264759999999995,-106.01663,37.96266,-103.9419
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_033035_19830204_20200918_02_T2,LT04_L2SP_033035_19830204_20200918_02_T2,LT40330351983035XXX03,LT04_L2SP_033035_19830204_20200918_02_T2,LT04_L1GS_033035_19830204_20200918_02_T2,LT40330351983035XXX03,1983-02-04,T2,2,NA,33,35,FULL,2020-09-18,2020-09-18,1983-02-04T17:07:33Z,1983-02-04T17:07:59Z,XXX,DAY,50,50,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,29.51038383,144.06536808,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,36.06152,-105.58773,36.99492,-106.37899,36.69782,-104.33806,35.41346,-106.81823,35.12211,-104.8162
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_033039_19830204_20200918_02_T1,LT04_L2SP_033039_19830204_20200918_02_T1,LT40330391983035XXX01,LT04_L2SP_033039_19830204_20200918_02_T1,LT04_L1TP_033039_19830204_20200918_02_T1,LT40330391983035XXX01,1983-02-04,T1,2,NA,33,39,FULL,2020-09-18,2020-09-18,1983-02-04T17:09:09Z,1983-02-04T17:09:35Z,XXX,DAY,49,49,146,5,4.314,2.653,3.4019999999999997,NONE,NA,9,N,LPGS_15.3.1c,33.46331527,140.78514613,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,30.31424,-107.17355,31.24113,-107.92164,30.96303,-106.00968,29.65614,-108.32288,29.38236,-106.4404
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_049021_19830204_20200918_02_T2,LT04_L2SP_049021_19830204_20200918_02_T2,LT40490211983035XXX01,LT04_L2SP_049021_19830204_20200918_02_T2,LT04_L1TP_049021_19830204_20200918_02_T2,LT40490211983035XXX01,1983-02-04,T2,2,NA,49,21,FULL,2020-09-18,2020-09-18,1983-02-04T18:40:52Z,1983-02-04T18:41:18Z,XXX,DAY,28,28,59,5,21.853,17.784000000000002,12.699000000000002,NONE,NA,7,N,LPGS_15.3.1c,14.639385710000001,154.32990792,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,10,WGS84,WGS84,55.918690000000005,-122.6571,56.898430000000005,-123.69887,56.468030000000006,-120.78325,55.34325,-124.47916,54.929469999999995,-121.66945
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_049024_19830204_20200918_02_T1,LT04_L2SP_049024_19830204_20200918_02_T1,LT40490241983035XXX03,LT04_L2SP_049024_19830204_20200918_02_T1,LT04_L1TP_049024_19830204_20200918_02_T1,LT40490241983035XXX03,1983-02-04,T1,2,NA,49,24,FULL,2020-09-18,2020-09-18,1983-02-04T18:42:03Z,1983-02-04T18:42:30Z,XXX,DAY,7,7,299,5,10.487,6.127999999999999,8.51,NONE,NA,9,N,LPGS_15.3.1c,17.93039331,152.06596535,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,10,WGS84,WGS84,51.7023,-124.73424,52.66765,-125.70734,52.2791,-123.06017,51.10374,-126.36701,50.72813,-123.80408
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_010021_19830203_20200918_02_T2,LT04_L2SP_010021_19830203_20200918_02_T2,LT40100211983034PAC00,LT04_L2SP_010021_19830203_20200918_02_T2,LT04_L1GS_010021_19830203_20200918_02_T2,LT40100211983034PAC00,1983-02-03,T2,2,SAM,10,21,FULL,2020-09-18,2020-09-18,1983-02-03T14:39:49Z,1983-02-03T14:40:16Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,14.30527604,154.4465099,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,20,WGS84,WGS84,55.925180000000005,-62.39716,56.90494,-63.439040000000006,56.47447,-60.52296,55.34978,-64.21956,54.93594,-61.40942
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_010023_19830203_20200918_02_T2,LT04_L2SP_010023_19830203_20200918_02_T2,LT40100231983034PAC00,LT04_L2SP_010023_19830203_20200918_02_T2,LT04_L1GS_010023_19830203_20200918_02_T2,LT40100231983034PAC00,1983-02-03,T2,2,SAM,10,23,FULL,2020-09-18,2020-09-18,1983-02-03T14:40:37Z,1983-02-03T14:41:04Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,16.51613249,152.92496673,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,20,WGS84,WGS84,53.10637,-63.8264,54.07614,-64.82141,53.67483000000001,-62.09179,52.51481999999999,-65.51653,52.12755,-62.8777
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_010025_19830203_20200918_02_T2,LT04_L2SP_010025_19830203_20200918_02_T2,LT40100251983034PAC00,LT04_L2SP_010025_19830203_20200918_02_T2,LT04_L1GS_010025_19830203_20200918_02_T2,LT40100251983034PAC00,1983-02-03,T2,2,SAM,10,25,FULL,2020-09-18,2020-09-18,1983-02-03T14:41:25Z,1983-02-03T14:41:51Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,18.69685238,151.48169472,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,20,WGS84,WGS84,50.29164,-65.09735,51.25289,-66.04944,50.87613,-63.47898000000001,49.68662,-66.67734,49.32181,-64.18512
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_010027_19830203_20200918_02_T2,LT04_L2SP_010027_19830203_20200918_02_T2,LT40100271983034PAC00,LT04_L2SP_010027_19830203_20200918_02_T2,LT04_L1GS_010027_19830203_20200918_02_T2,LT40100271983034PAC00,1983-02-03,T2,2,SAM,10,27,FULL,2020-09-18,2020-09-18,1983-02-03T14:42:13Z,1983-02-03T14:42:39Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,20.86339138,150.06675536,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,19,WGS84,WGS84,47.45795,-66.25206,48.41187,-67.16492,48.05611,-64.73221,46.84148,-67.73866,46.49596,-65.37363
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_010029_19830203_20200918_02_T2,LT04_L2SP_010029_19830203_20200918_02_T2,LT40100291983034PAC00,LT04_L2SP_010029_19830203_20200918_02_T2,LT04_L1GS_010029_19830203_20200918_02_T2,LT40100291983034PAC00,1983-02-03,T2,2,SAM,10,29,FULL,2020-09-18,2020-09-18,1983-02-03T14:43:00Z,1983-02-03T14:43:27Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,22.99849369,148.66080126,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,19,WGS84,WGS84,44.62389,-67.3063,45.57151,-68.18378,45.23372,-65.87005,43.99767,-68.71365,43.66872,-66.4587
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026021_19830203_20200918_02_T1,LT04_L2SP_026021_19830203_20200918_02_T1,LT40260211983034XXX03,LT04_L2SP_026021_19830203_20200918_02_T1,LT04_L1TP_026021_19830203_20200918_02_T1,LT40260211983034XXX03,1983-02-03,T1,2,NA,26,21,FULL,2020-09-18,2020-09-18,1983-02-03T16:18:42Z,1983-02-03T16:19:09Z,XXX,DAY,0,0,228,5,9.684,5.327999999999999,8.086,NONE,NA,9,N,LPGS_15.3.1c,14.32626004,154.44029242,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,55.92321999999999,-87.12123000000001,56.90297,-88.16306999999999,56.47252,-85.24713,55.34781,-88.94351999999999,54.93399,-86.13351999999999
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026023_19830203_20200918_02_T1,LT04_L2SP_026023_19830203_20200918_02_T1,LT40260231983034XXX03,LT04_L2SP_026023_19830203_20200918_02_T1,LT04_L1TP_026023_19830203_20200918_02_T1,LT40260231983034XXX03,1983-02-03,T1,2,NA,26,23,FULL,2020-09-18,2020-09-18,1983-02-03T16:19:30Z,1983-02-03T16:19:57Z,XXX,DAY,0,0,129,5,6.92,4.941,4.845,NONE,NA,9,N,LPGS_15.3.1c,16.53696513,152.91821004,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,53.10444,-88.55019,54.0742,-89.54517,53.672909999999995,-86.81567,52.51288,-90.24024,52.12563,-87.60152
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026025_19830203_20200918_02_T1,LT04_L2SP_026025_19830203_20200918_02_T1,LT40260251983034XXX03,LT04_L2SP_026025_19830203_20200918_02_T1,LT04_L1TP_026025_19830203_20200918_02_T1,LT40260251983034XXX03,1983-02-03,T1,2,NA,26,25,FULL,2020-09-18,2020-09-18,1983-02-03T16:20:18Z,1983-02-03T16:20:45Z,XXX,DAY,2,2,42,5,6.617000000000001,5.398,3.827,NONE,NA,9,N,LPGS_15.3.1c,18.71619301,151.47024859,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,50.28973,-89.82094000000001,51.25098,-90.773,50.87423,-88.20264,49.6847,-91.40086,49.31991,-88.90873
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026027_19830203_20200918_02_T1,LT04_L2SP_026027_19830203_20200918_02_T1,LT40260271983034XXX03,LT04_L2SP_026027_19830203_20200918_02_T1,LT04_L1TP_026027_19830203_20200918_02_T1,LT40260271983034XXX03,1983-02-03,T1,2,NA,26,27,FULL,2020-09-18,2020-09-18,1983-02-03T16:21:06Z,1983-02-03T16:21:32Z,XXX,DAY,12,13,98,5,7.572,4.5680000000000005,6.039,NONE,NA,9,N,LPGS_15.3.1c,20.88227922,150.0546905,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,47.45605,-90.97549,48.40996,-91.88833,48.05422,-89.4557,46.83957,-92.46204,46.49406,-90.09708
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026029_19830203_20200918_02_T1,LT04_L2SP_026029_19830203_20200918_02_T1,LT40260291983034XXX01,LT04_L2SP_026029_19830203_20200918_02_T1,LT04_L1TP_026029_19830203_20200918_02_T1,LT40260291983034XXX01,1983-02-03,T1,2,NA,26,29,FULL,2020-09-18,2020-09-18,1983-02-03T16:21:53Z,1983-02-03T16:22:20Z,XXX,DAY,100,100,42,5,11.315,8.777000000000001,7.141,NONE,NA,9,N,LPGS_15.3.1c,23.01892987,148.6519349,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,44.62198,-92.02961,45.569590000000005,-92.90706,45.23182,-90.59342,43.99576,-93.43691,43.66681,-91.18203
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_026031_19830203_20200918_02_T2,LT04_L2SP_026031_19830203_20200918_02_T2,LT40260311983034XXX01,LT04_L2SP_026031_19830203_20200918_02_T2,LT04_L1GS_026031_19830203_20200918_02_T2,LT40260311983034XXX01,1983-02-03,T2,2,NA,26,31,FULL,2020-09-18,2020-09-18,1983-02-03T16:22:41Z,1983-02-03T16:23:08Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,25.13391414,147.22911717,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,41.77187,-93.0072,42.71403,-93.85269,42.39181,-91.64278,41.13726,-94.34645,40.82267,-92.18769
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026033_19830203_20200918_02_T1,LT04_L2SP_026033_19830203_20200918_02_T1,LT40260331983034XXX01,LT04_L2SP_026033_19830203_20200918_02_T1,LT04_L1TP_026033_19830203_20200918_02_T1,LT40260331983034XXX01,1983-02-03,T1,2,NA,26,33,FULL,2020-09-18,2020-09-18,1983-02-03T16:23:29Z,1983-02-03T16:23:56Z,XXX,DAY,31,31,17,5,8.074,7.209,3.635,NONE,NA,9,N,LPGS_15.3.1c,27.22133532,145.76181908,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,38.90671,-93.92148,39.84415,-94.73822,39.53543,-92.61892,38.26485,-95.20209,37.96275,-93.12736
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026035_19830203_20200918_02_T1,LT04_L2SP_026035_19830203_20200918_02_T1,LT40260351983034XXX08,LT04_L2SP_026035_19830203_20200918_02_T1,LT04_L1TP_026035_19830203_20200918_02_T1,LT40260351983034XXX08,1983-02-03,T1,2,NA,26,35,FULL,2020-09-18,2020-09-18,1983-02-03T16:24:17Z,1983-02-03T16:24:43Z,XXX,DAY,23,23,390,5,4.67,3.428,3.1719999999999997,NONE,NA,9,N,LPGS_15.3.1c,29.2561929,144.26144762,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,36.06152,-94.77315,36.99492,-95.56441,36.69782,-93.52348,35.41346,-96.00365,35.12211,-94.00162
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026037_19830203_20200918_02_T1,LT04_L2SP_026037_19830203_20200918_02_T1,LT40260371983034XXX04,LT04_L2SP_026037_19830203_20200918_02_T1,LT04_L1TP_026037_19830203_20200918_02_T1,LT40260371983034XXX04,1983-02-03,T1,2,NA,26,37,FULL,2020-09-18,2020-09-18,1983-02-03T16:25:04Z,1983-02-03T16:25:31Z,XXX,DAY,0,0,567,5,4.688,3.19,3.435,NONE,NA,9,N,LPGS_15.3.1c,31.26166057,142.68273995,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,33.194309999999994,-95.58417,34.12421,-96.35259,33.837270000000004,-94.38047,32.54087,-96.77115,32.25891,-94.83295
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026039_19830203_20200918_02_T1,LT04_L2SP_026039_19830203_20200918_02_T1,LT40260391983034XXX08,LT04_L2SP_026039_19830203_20200918_02_T1,LT04_L1TP_026039_19830203_20200918_02_T1,LT40260391983034XXX08,1983-02-03,T1,2,NA,26,39,FULL,2020-09-18,2020-09-18,1983-02-03T16:25:52Z,1983-02-03T16:26:19Z,XXX,DAY,19,19,607,5,4.578,3.3110000000000004,3.161,NONE,NA,9,N,LPGS_15.3.1c,33.22442468,141.0142495,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,30.314190000000004,-96.35889,31.24108,-97.10698,30.96298,-95.19502,29.656090000000003,-97.50822,29.382309999999997,-95.62574
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_026041_19830203_20200918_02_T1,LT04_L2SP_026041_19830203_20200918_02_T1,LT40260411983034XXX01,LT04_L2SP_026041_19830203_20200918_02_T1,LT04_L1TP_026041_19830203_20200918_02_T1,LT40260411983034XXX01,1983-02-03,T1,2,NA,26,41,FULL,2020-09-18,2020-09-18,1983-02-03T16:26:40Z,1983-02-03T16:27:07Z,XXX,DAY,97,81,73,5,7.468999999999999,6.091,4.322,NONE,NA,9,N,LPGS_15.3.1c,35.12137664,139.25722287,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,27.447429999999997,-97.09667,28.37176,-97.82692,28.10128,-95.96696,26.78535,-98.21377,26.5186,-96.37936
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_026043_19830203_20200918_02_T2,LT04_L2SP_026043_19830203_20200918_02_T2,LT40260431983034XXX01,LT04_L2SP_026043_19830203_20200918_02_T2,LT04_L1GS_026043_19830203_20200918_02_T2,LT40260431983034XXX01,1983-02-03,T2,2,NA,26,43,FULL,2020-09-18,2020-09-18,1983-02-03T16:27:28Z,1983-02-03T16:27:55Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,36.97085917,137.38244841,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,24.56018,-97.81151,25.482329999999997,-98.52602,25.21846,-96.71133,23.89469,-98.90083,23.63403,-97.10814
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_042022_19830203_20200918_02_T2,LT04_L2SP_042022_19830203_20200918_02_T2,LT40420221983034XXX01,LT04_L2SP_042022_19830203_20200918_02_T2,LT04_L1GS_042022_19830203_20200918_02_T2,LT40420221983034XXX01,1983-02-03,T2,2,NA,42,22,FULL,2020-09-18,2020-09-18,1983-02-03T17:57:59Z,1983-02-03T17:58:26Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,15.44873076,153.66503244,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,54.521,-112.57385,55.49558,-113.59191,55.08028,-110.77245,53.937180000000005,-114.32726,53.53715,-111.60583
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_042024_19830203_20200918_02_T1,LT04_L2SP_042024_19830203_20200918_02_T1,LT40420241983034XXX01,LT04_L2SP_042024_19830203_20200918_02_T1,LT04_L1TP_042024_19830203_20200918_02_T1,LT40420241983034XXX01,1983-02-03,T1,2,NA,42,24,FULL,2020-09-18,2020-09-18,1983-02-03T17:58:47Z,1983-02-03T17:59:14Z,XXX,DAY,28,28,118,5,8.466000000000001,4.537,7.148,NONE,NA,9,N,LPGS_15.3.1c,17.6431458,152.18189742,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,51.70398,-113.91961,52.669340000000005,-114.89274,52.28077,-112.24547,51.10543,-115.55244,50.7298,-112.98942
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_042026_19830203_20200918_02_T1,LT04_L2SP_042026_19830203_20200918_02_T1,LT40420261983034XXX01,LT04_L2SP_042026_19830203_20200918_02_T1,LT04_L1TP_042026_19830203_20200918_02_T1,LT40420261983034XXX01,1983-02-03,T1,2,NA,42,26,FULL,2020-09-18,2020-09-18,1983-02-03T17:59:35Z,1983-02-03T18:00:02Z,XXX,DAY,76,76,89,5,10.027,6.822,7.349,NONE,NA,9,N,LPGS_15.3.1c,19.81971097,150.75213081,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,48.87538,-115.13118,49.83283,-116.06317,49.46698,-113.56412,48.2644,-116.66254,47.90961,-114.23622
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_042028_19830203_20200918_02_T1,LT04_L2SP_042028_19830203_20200918_02_T1,LT40420281983034XXX05,LT04_L2SP_042028_19830203_20200918_02_T1,LT04_L1TP_042028_19830203_20200918_02_T1,LT40420281983034XXX05,1983-02-03,T1,2,NA,42,28,FULL,2020-09-18,2020-09-18,1983-02-03T18:00:23Z,1983-02-03T18:00:49Z,XXX,DAY,0,0,755,5,7.462999999999999,4.912,5.617999999999999,NONE,NA,9,N,LPGS_15.3.1c,21.96830893,149.34808831,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,46.04558,-116.23153,46.99624,-117.12629,46.64978,-114.75502,45.42406,-117.67705,45.0871,-115.36884
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_042030_19830203_20200918_02_T1,LT04_L2SP_042030_19830203_20200918_02_T1,LT40420301983034XXX04,LT04_L2SP_042030_19830203_20200918_02_T1,LT04_L1TP_042030_19830203_20200918_02_T1,LT40420301983034XXX04,1983-02-03,T1,2,NA,42,30,FULL,2020-09-18,2020-09-18,1983-02-03T18:01:11Z,1983-02-03T18:01:37Z,XXX,DAY,0,0,372,5,6.0089999999999995,3.609,4.803999999999999,NONE,NA,9,N,LPGS_15.3.1c,24.10325485,147.92961785,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,43.1906,-117.25014,44.13537,-118.11111,43.8057,-115.85139,42.56,-118.62194,42.23853,-116.41701
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_042032_19830203_20200918_02_T1,LT04_L2SP_042032_19830203_20200918_02_T1,LT40420321983034XXX01,LT04_L2SP_042032_19830203_20200918_02_T1,LT04_L1TP_042032_19830203_20200918_02_T1,LT40420321983034XXX01,1983-02-03,T1,2,NA,42,32,FULL,2020-09-18,2020-09-18,1983-02-03T18:01:58Z,1983-02-03T18:02:25Z,XXX,DAY,75,75,340,5,4.683,3.369,3.253,NONE,NA,9,N,LPGS_15.3.1c,26.20256156,146.49017828,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,40.33708,-118.19319,41.276790000000005,-119.02388,40.96158,-116.86092,39.6987,-119.50196,39.3906,-117.38673
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_042034_19830203_20200918_02_T1,LT04_L2SP_042034_19830203_20200918_02_T1,LT40420341983034XXX01,LT04_L2SP_042034_19830203_20200918_02_T1,LT04_L1TP_042034_19830203_20200918_02_T1,LT40420341983034XXX01,1983-02-03,T1,2,NA,42,34,FULL,2020-09-18,2020-09-18,1983-02-03T18:02:46Z,1983-02-03T18:03:13Z,XXX,DAY,36,36,272,5,5.295,3.409,4.051,NONE,NA,9,N,LPGS_15.3.1c,28.25402801,145.01267842,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,37.49457,-119.07104,38.42993,-119.87477,38.12719,-117.79571,36.84952,-120.32585,36.55295,-118.28845
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_042036_19830203_20200918_02_T1,LT04_L2SP_042036_19830203_20200918_02_T1,LT40420361983034XXX01,LT04_L2SP_042036_19830203_20200918_02_T1,LT04_L1TP_042036_19830203_20200918_02_T1,LT40420361983034XXX01,1983-02-03,T1,2,NA,42,36,FULL,2020-09-18,2020-09-18,1983-02-03T18:03:34Z,1983-02-03T18:04:00Z,XXX,DAY,70,56,564,5,4.973,3.21,3.798,NONE,NA,9,N,LPGS_15.3.1c,30.28023504,143.4688514,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,34.629709999999996,-119.90416,35.5613,-120.68368,35.26945,-118.67829,33.97886,-121.11212,33.692370000000004,-119.14307
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_042038_19830203_20200918_02_T2,LT04_L2SP_042038_19830203_20200918_02_T2,LT40420381983034XXX01,LT04_L2SP_042038_19830203_20200918_02_T2,LT04_L1GS_042038_19830203_20200918_02_T2,LT40420381983034XXX01,1983-02-03,T2,2,NA,42,38,FULL,2020-09-18,2020-09-18,1983-02-03T18:04:21Z,1983-02-03T18:04:48Z,XXX,DAY,0,54,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,32.26161385,141.84821274,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,10,WGS84,WGS84,31.76022,-120.69523,32.688559999999995,-121.45321,32.40618,-119.5121,31.10437,-121.86276,30.82663,-119.95329
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_003025_19830202_20200918_02_T2,LT04_L2SP_003025_19830202_20200918_02_T2,LT40030251983033PAC00,LT04_L2SP_003025_19830202_20200918_02_T2,LT04_L1GS_003025_19830202_20200918_02_T2,LT40030251983033PAC00,1983-02-02,T2,2,SAM,3,25,FULL,2020-09-18,2020-09-18,1983-02-02T13:58:09Z,1983-02-02T13:58:35Z,PAC,DAY,88,47,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,18.42253847,151.6076486,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,21,WGS84,WGS84,50.28977,-54.28278,51.25102,-55.234840000000005,50.87427,-52.664480000000005,49.684740000000005,-55.8627,49.31995,-53.370569999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_003027_19830202_20200918_02_T1,LT04_L2SP_003027_19830202_20200918_02_T1,LT40030271983033PAC00,LT04_L2SP_003027_19830202_20200918_02_T1,LT04_L1TP_003027_19830202_20200918_02_T1,LT40030271983033PAC00,1983-02-02,T1,2,SAM,3,27,FULL,2020-09-18,2020-09-18,1983-02-02T13:58:57Z,1983-02-02T13:59:23Z,PAC,DAY,31,29,385,5,5.367999999999999,3.365,4.183,NONE,NA,7,N,LPGS_15.3.1c,20.59364901,150.20568709,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,21,WGS84,WGS84,47.45609,-55.437540000000006,48.41,-56.35038,48.05426,-53.91775,46.83961,-56.92409,46.4941,-54.55913
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_019022_19830202_20200918_02_T1,LT04_L2SP_019022_19830202_20200918_02_T1,LT40190221983033XXX04,LT04_L2SP_019022_19830202_20200918_02_T1,LT04_L1TP_019022_19830202_20200918_02_T1,LT40190221983033XXX04,1983-02-02,T1,2,NA,19,22,FULL,2020-09-18,2020-09-18,1983-02-02T15:35:50Z,1983-02-02T15:36:17Z,XXX,DAY,0,0,126,5,7.229,4.092,5.959,NONE,NA,9,N,LPGS_15.3.1c,15.14478439,153.77889417,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,18,WGS84,WGS84,54.523309999999995,-77.03815,55.4979,-78.05625,55.08257,-75.23664000000001,53.9395,-78.79167,53.53945,-76.0701
